"시도별","종류별","항목","단위","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"부산광역시","합계","봄배추","","","","","","","","","","","","","","1","0","0","0","0","0","0","0",
"부산광역시","합계","기타배추","","","","","","","","","","","","","","118","15","34","9","8.2262","2.076","1.7654",".1443",
"부산광역시","합계","시금치","","28","37","20","39","8","5","1","3","11","3","5","10","3","37","60","35",".5329","21.2909","1.5202","1.3785",
"부산광역시","합계","상추","","40","85","62","146","164","108","181","107","200","137","136","158","120","275","390","140","74.7961","140.3907","138.2069","79.1327",
"부산광역시","합계","과채류","","508","539","435","452","445","312","301","207","361","254","336","324","369","423","428","418","326.8448","375.1569","321.512","418.7266",
"부산광역시","합계","수박","","29","27","2","3","0","0","0","0","0","0","0","0","0","","0","0","2.1695","1.2682","7.1842","1.2264",
"부산광역시","합계","참외","","0","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","0",".1966",
"부산광역시","합계","오이","","108","104","96","57","78","17","5","5","24","12","19","15","7","","1","0","0","5.6786","2.9209","2.8597",
"부산광역시","합계","호박","","95","172","52","23","3","19","6","10","30","20","3","0","7","","17","10","9.0047","5.0324","10.7857","3.155",
"부산광역시","합계","토마토","","262","236","284","369","364","276","290","192","296","221","314","305","355","423","410","408","315.6706","363.1777","300.6212","410.4172",
"부산광역시","합계","딸기","","14","0","0","0","0","0","0","0","11","0","0","4","0","","0","0","0","0","0",".8717",
"부산광역시","합계","무","","189","204","153","273","75","123","90","121","55","3","50","4","6","1","26","1","0","2.6096","3.0919","9.9616",
"부산광역시","합계","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","8.5157",
"부산광역시","합계","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".3972",
"부산광역시","합계","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".3972",
"부산광역시","합계","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","합계","기타무","","","","","","","","","","","","","4","6","1","26","1","0","2.6096","3.0919","1.0487",
"부산광역시","합계","풋고추","","37","1","4","5","3","6","5","6","0","4","2","7","3","","6","9","5.8658","1.9235",".7997","2.096",
"부산광역시","합계","기타채소","","707","385","599","689","593","464","430","392","285","341","255","348","293","310","277","91","110.196","72.1137","106.3976","70.1204",
"부산광역시","합계","과수","","0","0","0","0","0","0","0","0","0","5","6","3","10","28","17","0","4.5141","3.6681","2.6421","3.0999",
"부산광역시","합계","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"부산광역시","합계","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","5","0",".8193","0",".0855","0",
"부산광역시","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","5","0",".8193","0",".0855","0",
"부산광역시","합계","포도","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","합계","성과수(포도)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","합계","기타과수","","0","0","0","0","0","0","0","0","0","5","6","3","10","28","12","0","3.6948","3.6681","2.5566","3.0999",
"부산광역시","합계","화훼","","275","247","224","259","296","259","308","240","227","302","307","259","216","220","170","98","106.5914","137.9892","120.9457","81.8398",
"부산광역시","합계","기타","","38","49","33","21","144","15","24","33","16","16","25","41","24","22","33","70","58.3883","60.7028","57.6075","24.1927",
"부산광역시","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"부산광역시","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"부산광역시","합계","대파","","","","","","","40","24","3","3","47","39","0","77","63","0","96","58.2566","50.3638","53.9214","48.0174",
"부산광역시","합계","쪽파","","","","","","","3","3","3","7","7","5","3","1","","5","2","0","2.3967","2.1173",".7175",
"부산광역시","논","시설재배합계","","1123","868","945","1108","1016","742","915","699","695","837","661","645","742","853","958","358","334.8608","458.2786","408.5893","373.2126",
"부산광역시","논","감자","","0","0","0","12","12","5","50","0","0","0","0","0","16","","0","1","2.3201","7.2914","4.4084","21.8615",
"부산광역시","논","엽채류","","134","170","172","191","209","178","196","144","214","302","179","187","217","306","432","141","62.8519","144.9814","129.7153","30.853",
"부산광역시","논","배추","","125","121","123","68","77","95","28","64","37","177","50","35","104","12","34","3","6.3121",".6918","0","0",
"부산광역시","논","봄배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"부산광역시","논","기타배추","","","","","","","","","","","","","","104","12","34","3","6.3121",".6918","0","0",
"부산광역시","논","시금치","","0","8","0","11","0","3","1","0","0","2","0","3","0","30","38","26","0","11.5058",".0772","0",
"부산광역시","논","상추","","9","41","49","112","132","80","167","80","177","123","129","149","113","264","360","112","56.5398","132.7838","129.6381","30.853",
"부산광역시","논","과채류","","322","296","324","383","386","244","248","184","242","204","276","264","291","299","312","181","218.5433","273.9964","240.6521","310.1553",
"부산광역시","논","수박","","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","참외","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0",".0533",
"부산광역시","논","오이","","31","49","36","18","25","3","0","3","2","6","0","15","0","","0","0","0","1.2253","0","2.8249",
"부산광역시","논","호박","","20","14","9","0","0","9","1","9","8","3","0","0","0","","16","0","2.3201","0","0","0",
"부산광역시","논","토마토","","256","233","279","365","361","232","247","172","232","195","276","249","291","299","296","181","216.2232","272.7711","240.6521","307.2771",
"부산광역시","논","딸기","","14","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","무","","36","53","40","67","33","52","60","70","37","0","28","0","0","","25","0","0","0","0","0",
"부산광역시","논","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","논","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","논","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","논","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","논","기타무","","","","","","","","","","","","","0","0","-","25","0","0","0","0","0",
"부산광역시","논","풋고추","","29","0","4","3","1","0","1","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","기타채소","","338","234","320","344","155","126","232","214","127","231","136","186","178","189","177","35","31.4541","21.4158","24.5101","9.6276",
"부산광역시","논","과수","","0","0","0","0","0","0","0","0","0","1","2","0","2","7","8","0","0","0","0","0",
"부산광역시","논","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"부산광역시","논","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","포도","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","성과수(포도)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","논","기타과수","","0","0","0","0","0","0","0","0","0","1","2","0","2","7","8","0","0","0","0","0",
"부산광역시","논","화훼","","233","105","81","106","96","104","109","81","69","88","16","6","0","","0","0","0","0","0","0",
"부산광역시","논","기타","","31","10","4","2","124","1","2","6","3","9","1","2","2","3","4","0","3.0676","1.5896","2.8551",".7152",
"부산광역시","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"부산광역시","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"부산광역시","논","대파","","","","","","","32","17","0","3","2","23","0","36","49","0","0","16.6238","9.004","6.4483","0",
"부산광역시","논","쪽파","","","","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"부산광역시","밭","시설재배합계","","869","870","776","1005","832","723","532","482","517","461","580","553","515","541","488","632","431.2042","423.3661","412.9081","418.0766",
"부산광역시","밭","감자","","8","7","6","6","11","6","0","0","0","0","0","0","0","","0","20","9.5327","3.6714","6.5613","30.0003",
"부산광역시","밭","엽채류","","96","136","95","205","60","54","16","32","44","17","37","22","25","21","52","43","20.7033","18.7762","11.7772","49.8025",
"부산광역시","밭","배추","","37","63","62","143","20","24","2","2","10","2","25","6","15","3","0","6","1.9141","1.3842","1.7654",".1443",
"부산광역시","밭","봄배추","","","","","","","","","","","","","","1","0","0","0","0","0","0","0",
"부산광역시","밭","기타배추","","","","","","","","","","","","","","14","3","0","6","1.9141","1.3842","1.7654",".1443",
"부산광역시","밭","시금치","","28","29","20","28","8","2","0","3","11","1","5","7","3","7","22","9",".5329","9.7851","1.443","1.3785",
"부산광역시","밭","상추","","31","44","13","34","32","28","14","27","23","14","7","9","7","11","30","28","18.2563","7.6069","8.5688","48.2797",
"부산광역시","밭","과채류","","186","243","111","69","59","68","53","23","119","50","60","60","78","124","116","237","108.3015","101.1605","80.8599","108.5713",
"부산광역시","밭","수박","","28","27","2","3","0","0","0","0","0","0","0","0","0","","0","0","2.1695","1.2682","7.1842","1.2264",
"부산광역시","밭","참외","","0","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","0",".1433",
"부산광역시","밭","오이","","77","55","60","39","53","14","5","2","22","6","19","0","7","","1","0","0","4.4533","2.9209",".0348",
"부산광역시","밭","호박","","75","158","43","23","3","10","5","1","22","17","3","0","7","","1","10","6.6846","5.0324","10.7857","3.155",
"부산광역시","밭","토마토","","6","3","5","4","3","44","43","20","64","26","38","56","64","124","114","227","99.4474","90.4066","59.9691","103.1401",
"부산광역시","밭","딸기","","0","0","0","0","0","0","0","0","11","0","0","4","0","","0","0","0","0","0",".8717",
"부산광역시","밭","무","","153","151","113","206","42","71","30","51","18","3","22","4","6","1","1","1","0","2.6096","3.0919","9.9616",
"부산광역시","밭","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","8.5157",
"부산광역시","밭","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".3972",
"부산광역시","밭","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".3972",
"부산광역시","밭","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"부산광역시","밭","기타무","","","","","","","","","","","","","4","6","1","1","1","0","2.6096","3.0919","1.0487",
"부산광역시","밭","풋고추","","8","1","0","2","2","6","4","6","0","4","2","7","3","","6","9","5.8658","1.9235",".7997","2.096",
"부산광역시","밭","기타채소","","369","151","279","345","438","338","198","178","158","110","119","162","115","121","100","56","78.7419","50.6979","81.8875","60.4928",
"부산광역시","밭","과수","","0","0","0","0","0","0","0","0","0","4","4","3","8","21","9","0","4.5141","3.6681","2.6421","3.0999",
"부산광역시","밭","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
